,steam_appid,categories,genres,header_image,short_description,meta
0,1225570,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1225570/header.jpg?t=1633006815,"When you cut ties to the past, new bonds form. Build relationships with other Yarnys in local co-op or as a single player, fostering friendship and support as you journey together.",76
0,115320,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/115320/header.jpg?t=1655761001,Become the ultimate shape-shifting weapon!,76
0,2700,['Single-player'],Simulation,https://cdn.akamai.steamstatic.com/steam/apps/2700/header.jpg?t=1620940015,Rollercoaster Tycoon 3 Platinum combines the excitement of rollercoasters with the fun of a great strategy simulation. RCT3 Platinum combines the roller coaster theme park fun of the Roller Coaster Tycoon 3 with included expansion packs Soaked! and Wild! Now enjoy more options than ever.,81
0,375530,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on TV', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/375530/header.jpg?t=1643975949,"XCOM meets Football Manager. Develop your club, earn experience in turn-based matches, learn new skills, achieve new classes, upgrade your facilities, buy and sell footballers, grow your youth academy, make difficult choices. It's a deep strategy game that respects your time.",
0,40980,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/40980/header.jpg?t=1635934001,"Catapult werewolves over castle walls, incinerate troops with dragon fire and command the Knights of the Round Table! This remaster of the mythical ‘castle sim’ features Steam multiplayer, Workshop support, new maps, achievements and DLC campaigns.",
0,217750,"['Multi-player', 'MMO']",Action,https://cdn.akamai.steamstatic.com/steam/apps/217750/header.jpg?t=1596108554,"Age of Conan: Unchained is an award-winning and critically acclaimed massively multiplayer online game set in the sexy, savage and brutal world of Conan the Barbarian.Tread in the footsteps of the greatest fantasy hero of all time, and explore the vast reaches of Hyboria.",
0,983970,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/983970/header.jpg?t=1646316502,"Two lovers gave up everything and escaped to a lost planet to be together. Glide through a mysterious landscape, explore a fragmented world and fight against what’s trying to tear them apart in this RPG adventure about love, rebellion, and freedom.",73
0,30,"['Multi-player', 'Valve Anti-Cheat enabled']",Action,https://cdn.akamai.steamstatic.com/steam/apps/30/header.jpg?t=1512413490,"Enlist in an intense brand of Axis vs. Allied teamplay set in the WWII European Theatre of Operations. Players assume the role of light/assault/heavy infantry, sniper or machine-gunner class, each with a unique arsenal of historical weaponry at their disposal. Missions are based on key historical operations.",79
0,1494460,['Steam Cloud'],Utilities,https://cdn.akamai.steamstatic.com/steam/apps/1494460/header.jpg?t=1640620090,"Desktop+ is a utility application for SteamVR enabling you advanced access to your desktops and windows from within VR. Pull your screen into the VR world, attach windows to your controllers, view 3D content and more.",
0,1286350,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1286350/header.jpg?t=1633037343,"BPM is a rhythm-action FPS rogue-like where you must shoot, jump and dodge to the beat of an epic rock soundtrack. Delve into a randomly generated dungeon where one missed note can lead to your death. Gain game-changing abilities and loot powerful weaponry to defeat your ancient enemy: Nidhogg.",
0,1194110,,Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/1194110/header.jpg?t=1646675772,"Substance Painter is the reference texturing app for 3D professionals and enthusiasts. From AAA Game Developers to Indies, from Feature Animation to Visual Effects studios, the industry uses Substance Painter to bring their creations to life thanks to its unparalleled speed, flexibility and visual quality.",
0,290730,"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/290730/header.jpg?t=1447361051,"My Lands is a free online RTS where dark and light forces fight for Black Gem and dominion in a vast fantasy world. Cooperation between players, joint economy development, creation of clans and alliances and elaboration of a team strategy serve as the very foundation of the game.",
0,1204050,,Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/1204050/header.jpg?t=1635903329,Best pixel art editor. Simple. Fast. Portable.,
0,592260,['Includes level editor'],Design & Illustration,https://cdn.akamai.steamstatic.com/steam/apps/592260/header.jpg?t=1559739837,"Dungeon Painter Studio is a powerful encounter map design tool, with a lot of features: Layers and groups Easy import of custom art Easy export to roll20, FG, TS, and other VTT All objects are editable Filters (Drop Shadow, Glow, Bevel, Tint...) One click D20 random generator dungeons import Export to multipage pdf for print 1 inch, 1.",
0,1606340,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Workshop', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1606340/header.jpg?t=1653982073,"Conquest of Elysium 5 is a quick turn based fantasy strategy game with a touch of rogue-like. The game is full of depth, details and monsters. There are also a huge number of factions, each with its own unique gameplay and magic rituals.",
0,20540,"['Single-player', 'Multi-player', 'Steam Cloud']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/20540/header.jpg?t=1603127369,"Company of Heroes®: Tales of Valor™ is the expansion to the Game of the Year winner and highest rated real time strategy franchise Company of Heroes®. Featuring new campaigns to overcome, units to command, and battlefields to conquer, Company of Heroes®: Tales of Valor™ delivers evolved gameplay mechanics and 3 episodic adventures...",70
0,1578650,"['Single-player', 'Steam Achievements', 'Full controller support']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1578650/header.jpg?t=1657666339,"Roleplaying in the ruins of interplanetary capitalism. Live the life of an escaped worker, washed-up on a lawless station at the edge of an interstellar society. Inspired by the flexibility and freedom of TTRPGs, explore the station, choose your friends, escape your past and change your future.",
0,266410,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'VR Support', 'Partial Controller Support']",Massively Multiplayer,https://cdn.akamai.steamstatic.com/steam/apps/266410/header.jpg?t=1657303674,"We are the world’s premier motorsports racing game. An iRacing membership provides entry into the newest form of motorsport: internet racing. Internet racing is a fun, easy, and inexpensive way for race fan and gamers alike to enjoy the thrill of the racetrack from the comfort of their home.",79
0,1173800,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/1173800/header.jpg?t=1646929228,The original FINAL FANTASY IV comes to life with completely new graphics and audio! A remodeled 2D take on the fourth game in the world-renowned FINAL FANTASY series! Enjoy the timeless story told through charming retro graphics.,
0,241600,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/241600/header.jpg?t=1651151952,"Rogue Legacy is a genealogical rogue-&quot;LITE&quot; where anyone can be a hero. Each time you die, your child will succeed you. Every child is unique. One child might be colorblind, another might be a dward with have vertigo. But that's OK, because no one is perfect, and you don't have to be to succeed.",85
0,751630,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements']",Action,https://cdn.akamai.steamstatic.com/steam/apps/751630/header.jpg?t=1656343489,From the team that brought you Arizona Sunshine® comes an epic VR action FPS with intense co-op gameplay at its core. Team up with friends and take on a hostile VR world filled with ferocious undead--mutated and twisted by the relentless cold.,75
