,steam_appid,categories,genres,header_image,short_description,meta
0,1356670,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1356670/header.jpg?t=1637265657,"Discover the true power of rice in Sakuna: Of Rice and Ruin! Take on hordes of demons in side-scrolling combat to reclaim the land as Sakuna, a spoiled harvest goddess banished to a dangerous island. Then, return to your mountain village and tend a field full of glorious rice.",82
0,1134100,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/1134100/header.jpg?t=1655650342,Frozenheim is a serene Norse colony sim with real-time combat and rich settlement management mechanics. Become an earl of a Norsemen clan and write your own saga that will last through generations. Live out your Viking fantasy in Norse folklore-inspired mythical realm!,73
0,465200,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/465200/header.jpg?t=1651749965,"Shoot your way through the pages of an ever-changing comic book in this fast-paced roguelike. Play solo, in local or online co-op, expand your weaponry, and upgrade your hero with each run. All that to find out why has your creator lost his faith in you and to prove him wrong.",79
0,48220,,RPG,https://cdn.akamai.steamstatic.com/steam/apps/48220/header.jpg?t=1617126160,"Heroes VI is a fast-paced epic story where Angels plot to end -- once and for all -- an unfinished war with their ancient rivals, the Faceless.",77
0,1012880,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1012880/header.jpg?t=1642499109,"The post-apocalyptic dark comedy is back - remastered and even more radioactive than before! Scavenge supplies, rescue your family, and stay alive in your fallout shelter. Make difficult decisions, hunt mutant roaches... and maybe survive. Or not.",
0,4570,"['Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Cloud']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/4570/header.jpg?t=1622581511,"Prepare yourself for the grim, dark future of the 41st millennium, where alien races battle mankind for galactic domination in a universe of unending war. Personalize your armies with a revolutionary unit customization tool that gives you the ability to choose your armies insignias, banners, squad colors and names.",86
0,482920,"['Single-player', 'Multi-player', 'MMO', 'Cross-Platform Multiplayer', 'In-App Purchases']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/482920/header.jpg?t=1591792530,"Become a hero, build your own Hide-Out and start by saving your neighbourhood. Level up your skills, collect incredibly weird superhero gadgets, and join a superhero team to save the world!",
0,1138190,"['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/1138190/header.jpg?t=1620335464,Play the most authentic Texas Hold’em Poker App. Spend some lovely and relaxing time with our top-of-the-line game provided with many special features for you to feel real poker atmosphere. Fair play guaranteed by the officially certified Random Number Generator implemented for every hand dealing.,
0,629820,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/629820/header.jpg?t=1649877867,"Experience the ultimate power fantasy as the apex predator of the seas - a giant Shark! Terrorize the coastal waterways. Tear swimmers and divers limb from limb, give the humans a reason to fear you!",70
0,242860,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/242860/header.jpg?t=1655194949,Merciless trench warfare immerses you and your squad in intense battles of attack and defense. Verdun is the first multiplayer FPS set in an authentic World War One setting offering a rarely seen battlefield experience.,70
0,939850,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/939850/header.jpg?t=1639068724,"The Dark Pictures Anthology is a series of stand-alone, branching cinematic horror games that can also be played online with a friend. In Man of Medan, five friends set sail on a holiday diving trip that soon changes into something much more sinister.",75
0,978520,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/978520/header.jpg?t=1655730269,Legend of Keepers is the perfect mix between Dungeon Defender and Roguelite. You have been hired as a dungeon manager by the Dungeons Company. Your job is simple: protect their dungeons!,
0,274520,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/274520/header.jpg?t=1634730362,"Darkwood - a new perspective on survival horror. Scavenge and explore a rich, ever-changing free-roam world by day, then hunker down in your hideout and pray for the morning light.",80
0,795630,,Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/795630/header.jpg?t=1640593630,"Easily manage all your media files with this ultimate collection of Movavi’s top apps: join and edit videos, capture desktop activity, digitize videotapes, and convert files between 180+ different formats.",
0,342180,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'VR Support', 'SteamVR Collectibles', 'Steam Cloud', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/342180/header.jpg?t=1656343189,"Built exclusively for VR, Arizona Sunshine® puts you and up to 3 fellow survivors in the midst of a zombie apocalypse. Survive solo or in co-op, handle weapons with real-life movements, and explore a post-apocalyptic world in VR. Putting the undead back to rest is more thrilling than ever before.",81
0,1123830,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1123830/header.jpg?t=1658225338,"Get ready for a logistic challenge in the new and even better Farm Manager 2021! Plan your field work according to the seasons, look after the animals, take care of machines and staff satisfaction and react to the changing weather.",
0,503770,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Stats', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/503770/header.jpg?t=1651062081,Take a bow and kill hordes of orcs in the epic town defense game. You can play alone to conquer the leaderboards or unite with other assassins in online co-op mode. PS. Be careful to avoid massive axes thrown at you by orc warriors.,
0,1140270,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1140270/header.jpg?t=1651154030,&quot;Monster Prom 2: Monster Camp&quot; brings you more of the world's best (and maybe only?) multiplayer dating sim; but in a way you've never expected!,
0,668630,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/668630/header.jpg?t=1636707093,"Time flies and never comes back. But with an incredible 1-million-word script and 100+ original CGs, this game will take you back to when you were young, simple and pure. Go and get the love of your life back, start something new, or end everything in flame, that's for you to decide!",
0,1574580,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1574580/header.jpg?t=1655990514,"Strange Horticulture is an occult puzzle game in which you play as the proprietor of a local plant store. Find and identify new plants, pet your cat, speak to a coven, or join a cult. Use your collection of powerful plants to influence the story and unravel Undermere’s dark mysteries.",83
0,396160,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/396160/header.jpg?t=1574484701,"Secret of Magia is an action RPG. Explore a huge world and free your people from the tyranny of an evil, supernatural dictator.",
0,914620,['Single-player'],Action,https://cdn.akamai.steamstatic.com/steam/apps/914620/header.jpg?t=1596387042,"MIST SURVIVAL is a Single-player, survival stealth sandbox game Players will experience the Apocalypse stimulation in the form of virus pandemic, the players have to deal with it to survive through the difficulties such as finding shelter and food, threats from the environment and climate: wild animals, bandits, infected, and dense mist t",
0,285160,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/285160/header.jpg?t=1634923955,"Reclaim the Lost Kingdom brick by brick! Join Bilbo Baggins, Gandalf, Thorin and his company of Dwarves in an epic adventure across Middle-earth to recapture the Lonely Mountain in the most expansive LEGO game to date.",
0,1178830,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1178830/header.jpg?t=1651249481,"Bright Memory: Infinite is an all-new lightning-fast fusion of the FPS and action genres, created by FYQD-Studio. Combine a wide variety of skills and abilities to unleash dazzling combo attacks.",
0,50300,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/50300/header.jpg?t=1569016017,A Third-Person modern military Shooter designed to challenge players' morality by putting them in the middle of unspeakable situations.,76
0,223330,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/223330/header.jpg?t=1631894432,"1654 AC. The Caribbean. A place of opportunities and mysteries. Take a role of Charles de Maure - a young French noble who arrived to the New World to assist his brother. What seemed to be a simple family matter, turned into a lifelong adventure!",
0,239160,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/239160/header.jpg?t=1592493618,"Garrett, the Master Thief, steps out of the shadows into the City. In this treacherous place, where the Baron’s Watch spreads a rising tide of fear and oppression, his skills are the only things he can trust. Even the most cautious citizens and their best-guarded possessions are not safe from his reach.",70
0,9480,"['Single-player', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/9480/header.jpg?t=1620659051,"Saints Row 2 brings true freedom to open-world gaming. Players can play as who they want, how they want, and with whomever they want in this sequel to the much acclaimed and tremendously successful Saints Row.",72
0,566050,['Single-player'],Strategy,https://cdn.akamai.steamstatic.com/steam/apps/566050/header.jpg?t=1626116105,Zeus + Poseidon delivers hundreds of hours of gameplay in one game!,
0,222480,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled']",Action,https://cdn.akamai.steamstatic.com/steam/apps/222480/header.jpg?t=1650866953,"Resident Evil® Revelations returns redefined for PC complete with high quality HD visuals, enhanced lighting effects and an immersive sound experience.",77
0,446150,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/446150/header.jpg?t=1635355715,"GUNS UP! is a free-to-play side-scrolling strategy game that pits players against each other in a battle to destroy enemy bases to increase their own army’s strength. GUNS UP! combines the fun of enemy base invasion with tower–defense, for an experience like no other!",
0,1410710,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1410710/header.jpg?t=1652704202,"Democracy 4 lets you take the role of President / Prime minister, govern the country (choosing its policies, laws and other actions), and both transform the country as you see fit, while trying to retain enough popularity to get re-elected...",
0,625340,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Steam Trading Cards', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/625340/header.jpg?t=1652975285,"Action-focused, open world survival shooter, PvPvE against fellow mercenaries and lethal XOIDS. Raid for resources alone or with team-mates, build and defend your base, stash your gear and survive against the odds. You are the hunters. You are the hunted. And the robots never sleep…",
0,1061090,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1061090/header_alt_assets_3.jpg?t=1617028032,"Take up the challenge and face true high-stakes platforming in Jump King! Struggle upwards in search of the Smoking Hot Babe of legend, but explore with care; a single missed jump could lead to a long fall back down...",
0,882790,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/882790/header.jpg?t=1649239994,"Fate Seeker is an original action role-playing PC game developed by JSL ENTERTAINMENT. You play as “the Chosen One”, destined to change the universe. Wonder freely in countless main storyline, and challenge yourself to solve mysteries, master martial art and nurture friendship or even true love.",
0,591960,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/591960/header.jpg?t=1651278623,"Family Guy, Bob's Burgers, Futurama, American Dad, and King of the Hill join forces in Animation Throwdown, your favorite new collectible card game. Collect your favorite characters, combine cards to make hilarious combos, and battle your way through an adventure of animated proportions.",
0,292990,"['Single-player', 'Steam Cloud']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/292990/header.jpg?t=1650531656,"The latest title in the historical simulation series &quot;Nobunaga's Ambition.&quot; Become a daimyō of the Warring States era, and unite the land! With &quot;the creation of a new age&quot; as the key concept, this title features beautifully recreated castle towns, dynamic battlefield action and dramatic event scenes.",
0,22100,"['Single-player', 'Steam Trading Cards', 'Includes level editor']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/22100/header.jpg?t=1589227222,"Calradia is a land at war, offering great riches and even greater dangers to adventurers and mercenaries that flock to shed their blood on its soil. With courage and a strong sword, an unknown stranger can make a name as a warrior. Free-form sand-box gameplay.",72
0,1480560,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1480560/header.jpg?t=1657213212,"Experience the beauty and detail of mowing the Great British countryside in Lawn Mowing Simulator, the only simulator that allows you to ride an authentic and expansive roster of real-world licensed lawn mowers from prestigious manufacturers; Toro, SCAG and STIGA as you manage your business.",
0,1547890,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1547890/header.jpg?t=1653583264,"It's time to Build a Zoo! Construct and decorate enclosures, buy and breed animals, hire zookeepers and vets... then try your hand at DNA splicing, and stitch together over 300,000 different types of animal. This can only go smoothly...",78
