,steam_appid,categories,genres,header_image,short_description,meta
0,780310,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/780310/header.jpg?t=1649847486,"The Riftbreaker™ is a base-building, survival game with Action-RPG elements. You are an elite scientist/commando inside an advanced Mecha-Suit capable of dimensional rift travel. Hack &amp; slash countless enemies. Build up your base, collect samples and research new inventions to survive.",83
0,783770,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Steam Cloud', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/783770/header.jpg?t=1657084606,"Online FPS game, near future background, Resource Warfare between Military Forces and PMC. More than 50 kinds of original weapons with customization option. Use Peripheral objects, Tactical drones, Active objects to experience dynamic warfare.",
0,875210,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/875210/header.jpg?t=1649314837,"The &quot; Kingdom Heroes&quot; series is a classic horizontal battle single-player game developed by Userjoy, which has been released seven generations since 1998. The latest sequel, &quot; Kingdom Heroes 8&quot;, will feature a new look and exciting battles, interpreting the magnificent era of the Three Kingdoms.",
0,1178400,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1178400/header.jpg?t=1654008370,"Become the manager of a cycling team and take them to the top! You will need to manage finances and recruitment, plan your training, implement your strategy and, new for this edition, look after your cyclists and their morale!",
0,814370,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet']",Action,https://cdn.akamai.steamstatic.com/steam/apps/814370/header_alt_assets_4.jpg?t=1656682495,"Monster taming meets metroidvania. Collect, train and battle monsters in a lovely side-scroller pixel world.",80
0,612880,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/612880/header.jpg?t=1653316037,"America, 1961. The assassination of Nazi General Deathshead was a short-lived victory. The Nazis maintain their stranglehold on the world. You are BJ Blazkowicz, aka “Terror-Billy,” member of the Resistance, scourge of the Nazi empire, and humanity’s last hope for liberty.",86
0,698780,"['Single-player', 'Remote Play on Phone', 'Remote Play on Tablet']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/698780/header.jpg?t=1586800322,The Literature Club is full of cute girls! Will you write the way into their heart? This game is not suitable for children or those who are easily disturbed.,
0,674020,"['Multi-player', 'PvP', 'Online PvP', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/674020/header.jpg?t=1657120561,"World War 3 is a tactical online multiplayer FPS where the world is your battleground. Outgun the enemy in thrilling, team-based skirmishes with a huge arsenal of weapons, vehicles, gadgets, and drones at your disposal.",
0,1149620,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1149620/header_alt_assets_7.jpg?t=1657272876,"Buy an abandoned gas station and restore it to its full glory. Renovate, upgrade and expand upon the offered services to keep up with your clients demands.",72
0,1498570,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1498570/header.jpg?t=1653013657,SHATTER ALL EXPECTATIONS! Transcend beyond your limits with KOF XV!,
0,1549970,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1549970/header.jpg?t=1654892491,"Aliens: Fireteam Elite is a cooperative third-person survival game set in the iconic Alien Universe. Battle through hordes of different types of Xenomorph, customize your character and gear, and level-up as you try to contain this ever-growing threat.",
0,800270,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Turn Notifications', 'Remote Play Together']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/800270/header.jpg?t=1652351280,"The taming of the Red Planet has begun! Corporations are competing to transform Mars into a habitable planet by spending vast resources and using innovative technology to raise temperature, create a breathable atmosphere, and make oceans of water.",
0,211500,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/211500/header.jpg?t=1653907685,"RaceRoom is the premier free-to-play racing simulation on PC and home to official race series like DTM, WTCR, the WTCC and ADAC GT Masters. Enter RaceRoom and enter the world of a professional race car driver.",
0,593600,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/593600/header.jpg?t=1648521065,"Enter a world of mystery, danger, ancient dinosaurs, mythical beasts, and cubes! Work by yourself or with a tribe of others to gather materials, craft useful items, tame wild creatures, and build huge bases to survive in PixARK! ",
0,996470,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'In-App Purchases', 'Partial Controller Support']",Sports,https://cdn.akamai.steamstatic.com/steam/apps/996470/header.jpg?t=1606348937,Experience unparalleled realism and authenticity in this year's definitive football game: PES 2020.,
0,1437880,['Single-player'],RPG,https://cdn.akamai.steamstatic.com/steam/apps/1437880/header.jpg?t=1619582365,《三国群英传Ⅶ》由宇峻奥汀研发，是三国群英传系列第七作。游戏内除了拥有系列作中广受好评的千人战之外，全新升级了武将技，添加更多的战略系统，在武器的合成、士兵的强化等方面都做了全新的设计。藉以触动玩家每一根运筹帷幄的思考神经，挑战玩家战术运用的极致。,
0,628890,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/628890/header.jpg?t=1650597085,&quot;Nobunaga's Ambition: Taishi&quot; is the 15th and latest in the historical simulation game series Nobunaga's Ambition. Where a warrior's resolve exceeds their ambition. We offer the grandest warring states experience to all the fans out there!,
0,1277400,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1277400/header.jpg?t=1656980769,A new adventure awaits you in this second installment of the turn-based RPG series set in the world of Monster Hunter! Become a Rider and form bonds with friendly monsters known as Monsties to fight alongside them as you take part in an epic story.,82
0,611500,"['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements']",Action,https://cdn.akamai.steamstatic.com/steam/apps/611500/header.jpg?t=1652357835,"Quake® Champions is a fast-paced Arena shooter, a genre established by the original Quake 20 years ago. Mixing the dark mythos of Quake with the innovative multiplayer of Quake III Arena, the game adds a modern twist – Champions, each with unique attributes and abilities for players to master.",
0,500,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes Source SDK', 'Commentary available', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/500/header.jpg?t=1623087651,"From Valve (the creators of Counter-Strike, Half-Life and more) comes Left 4 Dead, a co-op action horror game for the PC and Xbox 360 that casts up to four players in an epic struggle for survival against swarming zombie hordes and terrifying mutant monsters.",89
0,920490,['In-App Purchases'],Utilities,https://cdn.akamai.steamstatic.com/steam/apps/920490/header.jpg?t=1636016804,Driver Booster for Steam is a must-have driver updater to keep drivers and game components up to date. It is very powerful and easy-to-use for all Windows users.,
0,617290,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/617290/header.jpg?t=1629392689,"The world has been thrown into chaos by an ancient evil from another dimension. As one of the last remnants of humanity, you must set out alone or alongside up to two other survivors to face down hordes of deadly enemies to try to carve a foothold, rebuild, and retake what was lost.",78
0,236110,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/236110/header.jpg?t=1617393681,"Dungeon Defenders II is a cooperative Action Tower Defense game packed with roleplaying elements like loot, leveling, and pets.",
0,410900,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/410900/header.jpg?t=1656813666,"Forts is a physics-based RTS where foes design and build custom bases, arm them to the teeth and blast their opponent's creations to rubble.",74
